# #1
# double ts_gains_light(64, 2)
0.000000000000000000e+00	0.000000000000000000e+00
9.000000000000000000e+02	0.000000000000000000e+00
9.000000000000000000e+02	0.000000000000000000e+00
1.800000000000000000e+03	0.000000000000000000e+00
1.800000000000000000e+03	0.000000000000000000e+00
2.700000000000000000e+03	0.000000000000000000e+00
2.700000000000000000e+03	0.000000000000000000e+00
3.600000000000000000e+03	0.000000000000000000e+00
3.600000000000000000e+03	0.000000000000000000e+00
4.500000000000000000e+03	0.000000000000000000e+00
4.500000000000000000e+03	0.000000000000000000e+00
5.400000000000000000e+03	0.000000000000000000e+00
5.400000000000000000e+03	0.000000000000000000e+00
6.300000000000000000e+03	0.000000000000000000e+00
6.300000000000000000e+03	0.000000000000000000e+00
7.200000000000000000e+03	0.000000000000000000e+00
7.200000000000000000e+03	0.000000000000000000e+00
8.100000000000000000e+03	0.000000000000000000e+00
8.100000000000000000e+03	0.000000000000000000e+00
9.000000000000000000e+03	0.000000000000000000e+00
9.000000000000000000e+03	0.000000000000000000e+00
9.900000000000000000e+03	0.000000000000000000e+00
9.900000000000000000e+03	0.000000000000000000e+00
1.080000000000000000e+04	0.000000000000000000e+00
1.080000000000000000e+04	0.000000000000000000e+00
1.170000000000000000e+04	0.000000000000000000e+00
1.170000000000000000e+04	0.000000000000000000e+00
1.260000000000000000e+04	0.000000000000000000e+00
1.260000000000000000e+04	0.000000000000000000e+00
1.350000000000000000e+04	0.000000000000000000e+00
1.350000000000000000e+04	0.000000000000000000e+00
1.440000000000000000e+04	0.000000000000000000e+00
1.440000000000000000e+04	0.000000000000000000e+00
1.530000000000000000e+04	0.000000000000000000e+00
1.530000000000000000e+04	0.000000000000000000e+00
1.620000000000000000e+04	0.000000000000000000e+00
1.620000000000000000e+04	0.000000000000000000e+00
1.710000000000000000e+04	0.000000000000000000e+00
1.710000000000000000e+04	0.000000000000000000e+00
1.800000000000000000e+04	0.000000000000000000e+00
1.800000000000000000e+04	0.000000000000000000e+00
1.890000000000000000e+04	0.000000000000000000e+00
1.890000000000000000e+04	2.500000000000000000e-01
1.980000000000000000e+04	2.500000000000000000e-01
1.980000000000000000e+04	5.000000000000000000e-01
2.070000000000000000e+04	5.000000000000000000e-01
2.070000000000000000e+04	7.500000000000000000e-01
2.160000000000000000e+04	7.500000000000000000e-01
2.160000000000000000e+04	1.000000000000000000e+00
2.250000000000000000e+04	1.000000000000000000e+00
2.250000000000000000e+04	1.000000000000000000e+00
2.340000000000000000e+04	1.000000000000000000e+00
2.340000000000000000e+04	1.000000000000000000e+00
2.430000000000000000e+04	1.000000000000000000e+00
2.430000000000000000e+04	1.000000000000000000e+00
2.520000000000000000e+04	1.000000000000000000e+00
2.520000000000000000e+04	1.000000000000000000e+00
2.610000000000000000e+04	1.000000000000000000e+00
2.610000000000000000e+04	1.000000000000000000e+00
2.700000000000000000e+04	1.000000000000000000e+00
2.700000000000000000e+04	1.000000000000000000e+00
2.790000000000000000e+04	1.000000000000000000e+00
2.790000000000000000e+04	1.000000000000000000e+00
2.880000000000000000e+04	1.000000000000000000e+00
